n,beta,eta,gamma,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,optimal_delta,best_relative_mse
15,2.0,1000.0,1000,1130.3464825277551,1350.311459585132,1544.5588349150778,1563.4210436466838,1584.4556226357204,1608.8043127314231,1622.2660883044796,1698.8456236177274,1822.592520347858,1872.021899694932,1976.7038046413763,1991.8119618763196,2057.0905423415525,2148.5166722734775,2173.7753390700827,0.411,0.08940712310552618
15,2.0,1000.0,1000,1260.04677643217,1341.6922924876415,1571.0691755630496,1663.706888387545,1679.4845959573945,1684.4939885635781,1709.6804497442827,1736.0122533844988,1804.8744850488984,1885.5681751405004,2109.7319547382635,2230.0568085115224,2366.1821556439827,2404.1199535507994,2510.291631257767,0.171,0.01884342968228123
15,2.0,1000.0,1000,1215.5685061908148,1290.992709412604,1308.8212403905595,1388.2617962851723,1662.994736620733,1764.7560653733442,1799.840377593243,1959.2645022292563,1960.251762731919,2037.8222882993186,2080.4150082050055,2237.387277973083,2426.6761193827824,2496.609409642223,2776.8157326952496,0.081,0.0026974771613731594
15,2.0,1000.0,1000,1131.9500801995262,1163.9426339648971,1186.3665088384278,1282.2760559034537,1430.903830151678,1619.6364704089046,1859.3154013872231,1911.5752599728567,1929.6838705231567,1982.1765569962545,2015.7586540665607,2028.7357051389079,2238.0585031767096,2295.4525000740023,2933.8025213986584,0.091,0.01423868606797283
15,2.0,1000.0,1000,1258.0360110345252,1262.3131260446066,1364.381784337578,1404.951506372201,1448.0704026583808,1698.5757663223167,1830.1006495298466,1842.2179572193018,1878.1877441909305,2156.5311068278706,2211.9741524967644,2225.4214306359786,2418.4677958996635,2472.1535389165847,2525.8818678415646,0.031,0.0006531748648397172
15,2.0,1000.0,1000,1019.4709777577727,1102.37543928286,1202.4138076061301,1492.6856936858262,1514.841446572595,1659.1765893185202,1660.3369688395826,1663.4281060708129,1774.418493081952,2003.6086495898758,2461.630896748949,2640.082451805098,2713.1457196649985,2718.1480996558407,3139.329986732706,0.211,0.11919714161391054
15,2.0,1000.0,1000,1303.0940184654535,1369.4604960986683,1401.6917221426634,1553.4814713389546,1739.22396876365,1791.738442137022,1792.523719714033,2069.870289999053,2079.258415746571,2180.5866849038384,2199.0742145609825,2237.463773867109,2245.488019392595,2289.5449257426953,2327.317982193712,0.131,0.011638658149747376
15,2.0,1000.0,1000,1078.751956613984,1295.9679828358653,1313.2358900380855,1389.877677611491,1467.2926002399893,1587.1853287028262,1632.890651866846,1839.423251716548,1916.8569195120908,2120.960269051032,2266.660590800784,2296.4860864412944,2324.6491561237644,2415.326643637287,2742.130643630696,0.231,0.02370610827259416
15,2.0,1000.0,1000,1051.9082210617423,1449.9301330700991,1512.303189850325,1521.7159062002465,1535.2229243156585,1588.0376272461635,1658.0825433466753,1747.907165419278,1929.5072584981576,2008.5298268970237,2241.8099741313836,2565.4321619777475,2567.7034679281496,2604.3545472190985,2615.1937526556185,0.601,0.0002728079499048817
15,2.0,1000.0,1000,1126.022295142401,1373.9318452682317,1511.6833381867148,1588.9289065878438,1713.1300569233094,1796.5293405984592,1840.9092411041966,1844.1015737602593,1902.611295722993,1937.3073625692125,1946.8975963489702,1955.6347708663807,2053.692244225033,2110.279845575834,2330.1460407462764,0.421,0.10767963993074314
15,2.0,1000.0,1000,1123.6248659221053,1225.5424918789774,1418.7319400998965,1456.9769738381465,1492.1254029561196,1612.3686789359363,1694.9934598186314,1737.7733524682383,1965.4706998406023,2089.181073226006,2105.2172673829955,2185.8519311105065,2416.2862160730883,2629.985124417979,2708.276229840644,0.111,0.016492262778159204
15,2.0,1000.0,1000,1114.594605470616,1555.9030055242088,1683.360209425633,1758.1454727052555,1788.4521536236798,1888.4031368824476,1999.2019631751277,2039.5272261155858,2051.3925319530817,2051.9043928412675,2067.4660045001538,2154.0322968743626,2178.687352908506,2238.786106897077,2522.639564615276,0.311,0.4495544025189436
15,2.0,1000.0,1000,1040.9564596034818,1149.9508721146308,1376.6696323486735,1547.6580559623853,1554.5885009334313,1579.5147572089031,1665.1660703616346,1689.597170064901,1934.8847799257983,2112.027222635433,2124.352402213985,2392.204086056773,2671.8791142055697,2686.4908243701966,2874.2160406929115,0.531,0.06185492381691119
15,2.0,1000.0,1000,1153.7282731452503,1247.3261176825913,1466.6490607705136,1539.911971307215,1579.8312062961577,1642.7574410636635,1764.1285663416365,1790.1474766818371,1820.4132174437132,1823.5228339578243,1837.3946167615109,1922.55128791254,1931.7167319896885,2167.5505713934363,2784.822876992185,0.231,0.015813327141402784
15,2.0,1000.0,1000,1467.429035851515,1479.8796655742472,1516.4353097905696,1605.1274332871226,1616.9212624210554,1793.3966382831672,1802.299104533849,1994.8279396233756,2004.1276896628424,2094.919749710918,2123.7052850218383,2208.7090150797576,2321.8265612520163,2403.0831798665554,2490.736286586936,0.011,0.10876314014254028
15,2.0,1000.0,1000,1371.3030319551094,1460.4168732395844,1585.2786390861963,1603.088077559638,1636.0686467453743,1708.3162805310055,1874.5995471609021,1890.1884918765995,1922.3973246746802,1976.6511470634011,1995.6940104403352,2148.22986700412,2202.249092831694,2281.223358928919,2293.0900096377004,0.081,0.09339178672984855
15,2.0,1000.0,1000,1112.0769217852305,1152.0103994503145,1439.9603542686564,1449.6867868879892,1454.5232888975365,1470.9716733330029,1528.0369757082667,1680.9441820895702,1829.0846886059571,2022.0969873016043,2154.3372867489943,2306.1657004243407,2516.509729336753,2698.9418644388306,2880.122763516127,0.031,0.022878497539545434
15,2.0,1000.0,1000,1190.9899369380748,1484.9041839355846,1498.425818125787,1553.4699293117496,1591.3159636354562,1686.0677802103774,1935.148190726151,2014.9422803907935,2029.8763907055484,2212.2631471979394,2220.4299286083683,2221.629789525213,2532.6019242710913,2558.886659380717,2934.1679695566463,0.401,0.006471502442558943
15,2.0,1000.0,1000,1109.4646401597781,1198.319801078166,1257.8958555116078,1392.332212616502,1419.125808354594,1512.8919662756473,1578.7440904855275,1647.658190275178,1684.8765501990981,1719.252811165652,1946.7802032597117,1984.5321178346808,2047.686154222919,2057.0370049698663,2377.5118569678025,0.011,0.028837145560895297
15,2.0,1000.0,1000,1209.495797952483,1268.5239368751356,1293.8155320453347,1494.7856265679,1686.6547527259945,1729.3299845161496,1800.1273842648611,1804.8730173115719,1823.2661819924879,1865.0786988118539,1933.1270401899224,2109.7148064461603,2116.8334107682467,2283.502682221274,2680.9296603786206,0.151,0.007308986972107897
15,2.0,1000.0,1000,1183.402549571771,1463.885978806696,1488.7347746363298,1621.3222138751375,1662.815082256406,1698.470023352626,1722.6648511236563,1816.058243996424,1976.6990979045495,2108.0080342075435,2155.4834913401155,2192.01443966022,2209.409216492101,2722.5498949455014,3929.935218864746,0.061,0.018751922218619158
15,2.0,1000.0,1000,1179.0419249774352,1216.7714247865786,1387.7783342298442,1486.3037250955124,1607.6968453271902,1692.756085298311,1754.2489675683573,1765.143162751398,1995.2190651871692,2023.9123265606668,2052.1102216649997,2202.9902870093774,2237.545540500386,2358.1953690102073,2585.2932371460497,0.191,0.0015488076204014582
15,2.0,1000.0,1000,1132.0765608830766,1170.9320946323335,1384.4829121690864,1497.9360085896155,1548.2418872971662,1709.2567505976945,1726.338939517007,1731.1587768520958,1741.750093521345,1906.1447811126231,1947.0270313146027,2178.8921906455435,2216.8448777246113,2398.039080865714,2895.5884297775733,0.181,0.006681862626552791
15,2.0,1000.0,1000,1626.3227370874527,1723.3470027370943,1748.2319647169925,1847.6097220873528,1905.2862558035206,2052.595849938716,2053.022095684558,2053.8646541944063,2077.6462129533747,2118.6697027276614,2207.6340411291526,2251.476976210648,2377.5725580411163,2428.360651696153,2525.1498410902777,0.071,0.2961703490930123
15,2.0,1000.0,1000,1280.537187054883,1307.5524250786684,1438.2952057599,1492.6358015189303,1716.2095081121747,1751.7680636465611,1901.7107869579208,1973.7057509079873,1996.4267950688647,2088.6603994793786,2169.7828950624917,2174.2498817395585,2244.2103753373553,2804.6053852460873,2934.562792165143,0.021,0.0032533797573951716
15,2.0,1000.0,1000,1240.2715773008576,1401.606590112511,1755.2332496971862,1756.5045780536693,1761.370644103249,1768.3855583635236,2133.8246189971433,2152.7212436624063,2296.620114298481,2343.779411583114,2358.698594197487,2425.05392576174,2462.3462391325584,2507.429130362252,3144.6493322025794,0.591,0.026104549939009753
15,2.0,1000.0,1000,1196.6110641908956,1286.9290090313875,1364.85572150387,1367.9259750716935,1524.1300512484827,1672.4840221804025,1706.030530957687,1796.5718837755317,1812.3421003266674,1861.6427628025808,1974.564229186392,2034.1022341695823,2110.845993588019,2405.9858551877205,2430.811094870188,0.011,0.011885388559806984
15,2.0,1000.0,1000,1331.7895731935223,1384.109813788385,1390.768920318419,1425.6361320798442,1474.0032516502079,1752.2783191715923,1901.5472069323243,2009.1812418847367,2083.799397400974,2112.231209086486,2274.202636199029,2305.4474255487985,2312.6804486701053,2426.4185180402696,2609.423790738115,0.051,0.009768455503659332
15,2.0,1000.0,1000,1174.2870056555098,1218.205768397842,1478.9712970529488,1597.4075828752982,1635.7414108561184,1640.0144707312452,1837.5750855126407,1949.2005772655475,1950.5090948819236,2240.985281311766,2306.7031405909165,2307.801888852661,2452.9849679987765,2653.5062283047077,2808.167864304094,0.301,0.021330708940935264
15,2.0,1000.0,1000,1128.6295935821747,1175.2454639997889,1273.034580357057,1456.8288959337158,1563.1460130632277,1667.1846147828928,1737.2918678707986,1826.0892307157876,1926.3527505639534,2211.813326250902,2248.3737118004465,2252.169413000571,2483.2718437118874,2624.292838789031,2737.084005731137,0.101,0.033818662095395705
15,2.0,1000.0,1000,1073.3091617286411,1543.4504167984269,1586.1565230150404,1593.2951802856992,1648.0858878702052,1697.3198563984188,1727.6575526986658,1737.8049858662212,1816.272573725022,1896.6985431291084,2111.8779214817105,2247.533398406502,2262.2048321064613,2362.8497069004898,2852.2241237510543,0.411,0.08784134988200115
15,2.0,1000.0,1000,1103.0873042383266,1104.2796723979282,1232.8924210758285,1421.7125330164179,1509.6094478697914,1594.656737164552,1657.532181682533,1833.373169168136,1844.6267402902813,1859.2189700972867,1979.6897961024897,2093.0353352879647,2207.085015634158,2482.4447684192164,2691.434604419743,0.161,0.017334471721442268
15,2.0,1000.0,1000,1195.7307972693397,1391.3357063709939,1531.3535505875748,1546.7913147821573,1600.4802018289877,1626.1653889789666,1695.7831838545474,1721.40001592463,1836.1733308267917,1859.016939243525,1869.2929600599064,2028.5541179884253,2122.36645996025,2153.1111208685647,2381.7083953925767,0.361,0.06031743306726127
15,2.0,1000.0,1000,1389.2998778344595,1467.6207567524773,1510.0886234951117,1693.60397328332,1734.3037922650865,1771.181144979786,1798.0602785718856,1853.9257448355856,1893.713143081695,1943.525574051163,1958.7425890558338,2068.227259357326,2078.8519130340756,2128.171131055814,2233.9236417227116,0.191,0.16525822473385918
15,2.0,1000.0,1000,1126.0450829440965,1366.3413972701687,1428.734989619833,1624.1493286948776,1689.5361027891038,1709.27877990092,1782.753067864547,1796.1415291656863,1882.5227900526975,1941.9908683425551,1967.4988041074726,2133.6755323552497,2239.9840485790774,2475.444532984913,2656.5016013414315,0.511,0.0019433515439582613
15,2.0,1000.0,1000,1199.904951120373,1346.6318247589072,1567.1263501573203,1585.133951608538,1605.7407372275302,1783.2570055601432,1822.4792488952446,1830.5958294060433,1932.1438734176234,1972.2417180951725,2021.1323573895706,2304.2253201040626,2519.22862081203,2682.1046580627954,3082.058769045895,0.191,0.006515667952436137
15,2.0,1000.0,1000,1093.686003838746,1369.8550525628073,1411.454935621789,1419.6857904027343,1429.5347410430336,1592.7067407603147,1602.247006131358,1671.4552894932642,1732.7439560878527,1938.4399574462172,2127.9737872998385,2226.326200234812,2232.9846583023455,2282.287121454975,2709.53303449944,0.291,0.005366907307410046
15,2.0,1000.0,1000,1276.0430734158454,1489.381882935952,1519.2950300118196,1558.7078071205992,1586.5775712708676,1741.0844152076984,1750.2724089899743,1772.4662185251318,1842.1648984746691,1954.4658633873912,1981.499106513221,2038.3312828305216,2084.079884346169,2498.524927432396,2714.723481904457,0.071,0.036768096102146666
15,2.0,1000.0,1000,1162.6789731069298,1181.2032627067608,1547.550716639763,1656.2453935099727,1657.1598282961659,1671.8409403764595,1789.4599821032161,1809.378305331103,1908.3000625005554,1923.3801758903387,1959.2860444025532,1970.427635748602,2003.4083552367888,2046.6118149073566,2735.9793136229905,0.381,0.03403721104037971
15,2.0,1000.0,1000,1252.1830986671312,1527.4960640850252,1533.755019785172,1637.8173514465916,1669.328230220428,1772.7315763605752,1872.65639063075,1880.8807064177513,2006.9790671269238,2070.963400332612,2191.698034161149,2227.8056912330194,2243.5455029305685,2456.377872530193,2485.6295180806014,0.371,0.025149976344832584
15,2.0,1000.0,1000,1308.5629752892828,1359.3480922427057,1521.2895660795211,1598.5601828308922,1696.7214796359144,1761.7164964594795,1764.648447656968,1770.69628765673,1798.0788178000994,1804.2623166015403,2223.254501685003,2223.815576336274,2251.101950132148,2463.039913681683,2582.9365785751634,0.011,0.022207287543682307
15,2.0,1000.0,1000,1094.5241000384715,1151.450392901143,1297.631560505401,1349.6853030827356,1476.4808129262997,1607.5508735107655,1634.772488875405,1697.6490145486366,1799.544625512644,1863.8531678579138,2088.3723438404495,2093.9050415230204,2155.0079659252087,2173.751629728742,2177.6288079350925,0.141,0.015069668383152017
15,2.0,1000.0,1000,1212.8935052079207,1501.8177470786754,1592.7171772758036,1617.6998547897788,1624.3558943604194,1673.042310550789,1748.1046248841687,1933.418396047453,2149.501958436862,2192.2903737266015,2204.0279848546325,2258.617589619176,2363.1742523614375,2411.9785166610864,2961.633510844159,0.351,0.005259144515251346
15,2.0,1000.0,1000,1213.9401586066579,1272.8819552550203,1437.716783262079,1514.5841425936492,1599.9992318204008,1723.1417493943081,1785.3341620242213,1896.580781543743,1986.4418923559638,2051.978070790609,2123.2614029625583,2131.162142153821,2175.004081934479,2465.866970030191,2644.227668409457,0.161,3.069614825216787e-05
15,2.0,1000.0,1000,1260.5675379571173,1624.6874076018385,1670.6923836322867,1733.274583486303,1741.6091794418285,1848.5794647618302,1992.7724636316207,2060.6959561781005,2082.7525931477594,2326.878534232692,2379.3644040252734,2393.4799380211302,2394.2935210352216,2758.2622530426106,3083.794899732431,0.491,0.02624994553317967
15,2.0,1000.0,1000,1112.2233642368485,1452.4143817591666,1495.9135364285885,1513.6002706385684,1798.1031697391081,1844.9801715317806,1852.5706853407996,1855.3674344488206,1858.685890143362,1859.6453882914916,1966.9647291124306,2054.253422255084,2056.329031156799,2488.9699955297356,3275.71298610311,0.421,0.0049525504605336486
15,2.0,1000.0,1000,1282.7042024846762,1438.5732491327692,1487.980472244052,1606.887691585583,1614.4257653068662,1806.7233406233897,1832.7243350488934,1984.8508942878266,2000.8720181297988,2037.773196931755,2196.9474668232524,2211.925038976711,2285.8459495097813,2618.3571475645836,2840.286489869155,0.051,0.004509414755087406
15,2.0,1000.0,1000,1124.4361260558694,1164.2498692138406,1363.5632858326085,1465.191010809942,1531.3716092303762,1591.1888383469218,1737.1128996894515,1749.8764754296299,1756.5216931856985,1799.704368233768,1888.2048731443817,2002.3394682222402,2123.4646293645947,2254.063898351447,2697.793308177689,0.191,0.00929286294007154
15,2.0,1000.0,1000,1169.0979354684885,1246.076053349739,1424.4305954320785,1456.4626535200543,1512.5316984355597,1645.2540902892165,1696.809895652622,1806.9043850200399,1873.566036357026,1898.316551157059,1904.7394690240349,2050.4040067301767,2254.863854895299,2301.1069974955,2317.6846612255595,0.181,0.008787815582058125
15,2.0,1000.0,1000,1093.0135261022942,1401.5180504231998,1416.1192076888287,1513.43196158406,1551.8329742817793,1579.8976365244607,1607.0143605467201,1675.19312886941,1821.7183069544217,2036.3128141191112,2169.039462332674,2265.7310443196625,2467.011895895325,2618.1048112371022,2792.8980819893363,0.411,0.003331845792945644
15,2.0,1000.0,1000,1294.208436902858,1356.6159962198246,1495.3409845839983,1538.8583724905534,1588.8754088385895,1649.7519008773552,1804.5635297597312,1829.1129717234926,1878.1670508701156,1914.3265429506457,1962.2537248066421,1978.517977742041,2125.012188200132,2340.914516897676,2434.772596882409,0.051,0.04484301467046228
