n,beta,eta,gamma,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,optimal_delta,best_relative_mse
10,2.0,1000.0,1000,1326.527592252788,1533.9400600038275,1580.4202274447289,1713.403755545404,1827.3047010792739,1925.3393620593247,1929.6120164938602,1985.1185446769719,2192.6896161003488,2594.176737582072,0.091,0.030242936402282497
10,2.0,1000.0,1000,1284.383756674637,1612.9480985667947,1767.8870070225805,1912.847425349612,1918.150231475634,2127.3687970532555,2274.4008249879744,2384.5851520356537,2438.5306437054596,3087.6106217413326,0.451,0.027510836677995924
10,2.0,1000.0,1000,1187.6305110570484,1524.428386775508,1600.275191033521,1966.6618647250214,2149.6567278568155,2209.6499021721684,2290.1862365036604,2577.0110710669014,2840.434880835247,3300.6199729505784,1.001,0.1155534170355847
10,2.0,1000.0,1000,1171.9877498945189,1461.7584704552123,1516.7685818547372,1536.7932878439608,2107.1686616937723,2149.5559840658348,2297.952231903778,2305.6008025491474,2357.885753247509,2857.841726301038,0.361,0.03905416332733451
10,2.0,1000.0,1000,1291.751115663782,1526.6146232507704,1609.2826085497838,1696.4751592683779,1699.5552794512691,1709.0663004557027,1767.4781701237882,1892.1743883508382,2349.837258579706,2546.1050680562894,0.051,0.04411933562870104
10,2.0,1000.0,1000,1345.777026261958,1370.4970280473722,1723.721072331942,1872.662843348136,2001.80104172651,2005.026193092188,2254.2331618813896,2269.817219966312,2519.508105816861,2678.2779420156585,0.221,0.009382395868932953
10,2.0,1000.0,1000,1215.3700764836901,1520.6643691011545,1618.378540677485,1709.9137066470466,1837.6529480607232,1984.4165636873095,2190.9675032820833,2191.2106329663648,2236.2265676863467,2248.4530199014566,0.361,0.006675173493260624
10,2.0,1000.0,1000,1446.1638139746226,1547.772645095104,1642.8772986230017,1652.598336870142,1774.353535058743,1870.8365806950942,1935.8556408351856,1947.7549570893193,2055.727332361847,2142.773789629548,0.061,0.2274361990970828
10,2.0,1000.0,1000,1115.2565438842491,1486.2482298871537,1524.4442981629763,2042.082674374994,2068.573704766349,2161.7106221162057,2211.9446937774915,2249.95928376514,2346.128772362871,2785.8421195794635,0.641,0.00496584632962694
10,2.0,1000.0,1000,1087.9882094946981,1283.407696396382,1460.9578291763894,1754.6782447017335,1759.4989639858409,1817.339311879341,1851.85607199357,2016.1812571071923,2382.116511904848,2469.7365914978627,0.401,0.016311756009899328
10,2.0,1000.0,1000,1270.6008490655158,1408.2915906708345,1524.7589322476706,1740.2136392154407,1787.6244830259336,1913.7768088499492,1948.4112719762968,2173.220587792731,2181.5261861021836,2610.8757253235826,0.081,0.001623995448556949
10,2.0,1000.0,1000,1203.0328258132997,1437.9453258062363,1627.7377563962045,1733.1032911079028,2238.634909610151,2280.123364831953,2380.6489128680314,2486.164989369904,2662.5849349642695,2673.167451416689,0.461,0.08570723588549882
10,2.0,1000.0,1000,1270.3194125388895,1450.5767165294524,1494.400087377099,1629.211680303502,1634.6150623598369,1659.6679188811295,1732.0420391025557,1744.7521703946504,1755.5808913779624,1757.5792499363124,0.291,0.40588859852116416
10,2.0,1000.0,1000,1263.5379019324976,1273.6886141435307,1316.3275719519306,1551.344595253063,1780.9579929706117,1857.5818020448455,2021.0057684497497,2133.8051181960936,2218.875995603069,2362.7283651815214,0.071,0.01048959967435948
10,2.0,1000.0,1000,1236.433829309537,1249.9459450182144,1587.6174827549507,1646.9254891514763,1692.3798391477967,1761.473778708841,1778.2976932289075,2082.896946186998,2096.4656710945296,2452.518566251186,0.151,0.01922306199064753
10,2.0,1000.0,1000,1227.0241483707568,1451.0873240889623,1496.5402718239602,1501.6029346815485,1889.789735093379,1932.2581714688815,2010.0913026245637,2090.230271543948,2091.0163350056346,2179.5469948526197,0.191,0.018017924895855054
10,2.0,1000.0,1000,1145.7863477912172,1410.7032006730253,1418.583390656082,1489.7696354028062,1510.399850812763,1722.933742560726,1747.1130190681897,2035.1974658230704,2166.20251653605,2758.600890075163,0.011,0.011516834676135942
10,2.0,1000.0,1000,1035.771155412867,1333.3170287952398,1383.581072463927,1434.2588107602812,1554.519251287929,1664.2149797487918,1844.5712803861497,2038.2418995435485,2219.1062118489017,2447.081113103498,0.361,0.02581842947491928
10,2.0,1000.0,1000,1136.302401245065,1285.8593550788164,1329.711059547029,1808.6011340646369,1840.111798074227,1866.2180684385853,1951.7426542968462,2089.8634911795048,2688.698925884043,2776.6565817045675,0.171,0.0404236464149544
10,2.0,1000.0,1000,1288.6421053503957,1550.897448097489,1620.8671963198722,1777.755323237094,1926.965095809181,2101.9632298236447,2374.446743829133,2466.152174582383,2469.7890574297585,2561.343329730991,0.231,0.017316591723971476
10,2.0,1000.0,1000,1069.3632289895857,1379.2631115305276,1456.5932974853754,1763.2889658104127,1870.9778701238333,2117.7330606000905,2226.320203485475,2251.85554003991,2290.867199022049,2311.727314904727,0.811,0.012996836266039712
10,2.0,1000.0,1000,1124.8031136380066,1306.3718415635094,1326.6880107634533,1381.9150480446444,1386.444182936959,1685.8403940437147,1865.1979442478607,1889.1783094074044,1923.30830202382,2002.7470583125119,0.061,0.0645696831066228
10,2.0,1000.0,1000,1192.7428441375437,1563.22636751567,1878.5216101219703,1923.5106996608947,1972.1185285901238,1996.8485673741895,2188.373698865623,2260.6895969623597,2334.2467943173815,2395.773522221816,0.381,0.11735188938859137
10,2.0,1000.0,1000,1259.3244135743842,1629.0433634882627,1754.8797886106472,1806.7559844579728,1832.5370461065907,1888.0345586034025,1924.2806303472355,2060.8111889419906,2209.151226081841,2671.010387059684,0.331,0.06281093053285162
10,2.0,1000.0,1000,1091.1528624016232,1338.4994120859142,1435.165831564306,1815.8900657809718,2210.671501213872,2322.5238468973666,2357.596040428427,2472.3821291250797,2482.2654246030934,2768.536850384914,1.001,0.10300407055977498
10,2.0,1000.0,1000,1227.8405336430612,1327.4439030265146,1500.9926002889179,1776.286696038602,1796.1595973939282,2048.8969102456567,2076.580573065148,2238.2699011097257,2618.857353606154,2657.961225977607,0.111,0.02032828799027577
10,2.0,1000.0,1000,1221.6966713146142,1290.3397663983997,1491.5928231496887,1558.9958489655448,1595.8023194833415,1677.4047498428506,1791.4385575206538,1801.890661305541,1833.6567301503064,1942.414451039293,0.191,0.12965511697718898
10,2.0,1000.0,1000,1152.8294177744303,1215.9794724222536,1402.5529335494352,1977.5963653927033,2147.5257444370286,2196.3608111604,2209.3054976001636,2350.242776660699,2762.7664326180966,2790.741022943487,0.511,0.09056075165506865
10,2.0,1000.0,1000,1173.2280719148002,1261.8355406131739,1480.5256318900626,1779.4247386749953,1985.8165893651558,1993.4255312918017,2315.9724544264764,2516.138593487165,2647.4804622168576,2690.0908317201115,0.241,0.0819032621927072
10,2.0,1000.0,1000,1258.5539771489075,1486.8483991063163,1585.461726143384,1598.2453675418449,1705.8873966428175,1865.4367450100203,1925.1453289650112,1951.438501403184,2036.2425255438768,2055.2412935618568,0.271,0.0940317229357948
10,2.0,1000.0,1000,1110.1444728396355,1332.1655639405792,1575.9117466389998,1597.9605088657286,1604.4591377026163,1625.5630298437054,1707.9022715939482,1863.6379858097523,2179.7576481469996,2293.5640523659586,0.321,0.0326021412535579
10,2.0,1000.0,1000,1079.158143486082,1347.9660767198961,1582.7313613789242,1742.0502275206757,1744.4546574044489,1918.6195877327168,1972.6335450690094,2334.009272862797,2411.9117015133943,2470.2235208474876,0.661,0.01805394973098118
10,2.0,1000.0,1000,1426.01260030793,1488.2725084990377,1831.9032886520695,1853.5630747271273,1883.863596308312,1886.7612670185786,2219.269847663904,2400.16075333981,2407.514300523472,2515.781748834871,0.121,0.03393037259693601
10,2.0,1000.0,1000,1294.716574447851,1595.8598363821905,1748.1567199175765,2145.1048155975004,2297.1151075005073,2401.643060842107,2638.7898187176916,2757.270115148989,3076.2461064992904,3426.092075483066,1.001,0.21675571037277302
10,2.0,1000.0,1000,1116.7410936637327,1245.5196442416232,1540.619974201307,1591.335612984828,1770.1288682583597,1788.2154779394575,1975.8514217864258,2114.689492680688,2422.501947753673,2525.365328526157,0.291,0.022071773048005436
10,2.0,1000.0,1000,1250.7922891541193,1501.9693669645544,1648.727886720777,1711.19979207475,1991.5277089015096,2195.9963655837246,2240.6970964919265,2372.727178784633,2463.024932049817,2759.7328127002975,0.351,0.026422227375582655
10,2.0,1000.0,1000,1217.6566724370803,1230.9723316210043,1396.011263576105,1503.8561329215759,1569.1678102483029,1625.3175889554175,1724.8557064288043,1860.4240751854245,2088.250391767781,2119.548316276616,0.011,0.06990066265513331
10,2.0,1000.0,1000,1126.8237495633916,1418.9753225749844,1482.278325695484,1542.369737085401,1854.8958541731604,1960.126871957738,1984.3572325738423,2106.618335879025,2566.190081697482,2651.66954624596,0.361,0.020480120916880697
10,2.0,1000.0,1000,1198.5728625216188,1380.1648432087113,1484.3271186994616,1670.1013533016085,1782.3711241838937,1790.2644080554405,1826.219329370223,1995.1530222250894,2032.603203244297,2291.207854895014,0.261,0.022459242285422884
10,2.0,1000.0,1000,1178.1350843097625,1524.9468709013718,1808.1276736969598,1881.2761484383625,1914.0070938083459,1947.3715741908807,1950.1833129929992,2393.861514417239,2612.4371794987956,3101.3218621078695,0.641,0.014123079093224434
10,2.0,5000.0,1000,2192.93249620147,2532.1221188960108,2639.815302578794,3687.630089991436,3969.2938026291677,4847.786198923927,5512.13277572237,6277.82999419282,6435.822743582358,6740.566802746032,0.011,0.07124947287094865
10,2.0,5000.0,1000,2049.3049162709412,3223.3954272612123,4231.176935711097,5293.081077922118,5555.138505237039,6359.513627128604,6470.028792553075,6497.922549523506,7505.304621760523,8551.42084756218,0.371,0.003806088303539925
10,2.0,5000.0,1000,2256.4619647223735,2499.0142831691214,2805.3755176912414,2947.9932871989704,6075.529882016029,6861.40722369102,7091.551754943456,7380.10709108954,9543.717815571941,10301.690931462572,0.081,0.03185153202002621
10,2.0,5000.0,1000,2302.4670094143285,2710.5129984868972,4440.006748017693,5791.140242054236,5895.064947690801,5945.114487893807,6101.535572521193,6125.940540080322,7101.526596812478,10218.773741487663,0.231,0.007086938711711925
10,2.0,5000.0,1000,1392.2319190186959,2507.239570247464,3084.942368571673,4326.32419238636,4618.415675289829,5285.5608152627465,5624.045587798079,6029.163017949796,6548.005722896682,6950.823916047649,0.721,0.045887688102351
10,2.0,5000.0,1000,1228.0899470850768,2307.8711864113793,3108.3038160089527,4785.219655956516,5626.474521456609,5841.089512415377,6928.265507311467,7447.386737446973,7689.54023753048,7913.800380292092,1.001,0.06330145690568015
10,2.0,5000.0,1000,2406.908056267559,2609.736852268139,2794.4903413743,4309.178587068598,4503.936879738669,4887.86444732113,6110.857602421343,6281.237101182334,6652.260492222901,8063.641381805333,0.041,0.020587929187271693
10,2.0,5000.0,1000,2068.89653812516,2619.042575941924,3545.682991272231,3975.2191917632986,5704.374885990619,5741.808427131328,5806.472722425841,6121.367257222346,7074.767614416819,8513.558659379605,0.191,0.006032884711756789
10,2.0,5000.0,1000,2162.290126572698,4511.651826784753,4915.5574525378115,5487.658223719193,5718.901218719196,6116.302140549395,6157.384203818949,6309.648015457091,6836.7736273765895,8202.589624636728,0.251,0.37690934184808367
10,2.0,5000.0,1000,2046.588877465255,3061.5661393415844,3179.8983680564493,4505.507727364193,4909.303055825196,5417.071703914389,5463.784569706343,5862.237282371427,6665.88103947215,9690.42856791206,0.131,0.005648391434040863
10,2.0,5000.0,1000,2059.546568490752,3415.2289588507133,3718.0476282272175,4063.1928313215208,5044.242036678959,5079.949012226624,5235.216475566713,5818.37736443323,6383.051054628325,7745.67277648076,0.271,0.040609971407029426
10,2.0,5000.0,1000,2703.711232652729,2972.548897837135,3856.933654039574,4008.3320564315786,4274.734479429745,4547.331755570376,4821.667289682268,4870.318094817605,5755.610892268057,6664.499741247359,0.011,0.31958968676548943
10,2.0,5000.0,1000,2026.5197790856137,3332.3194487680494,4739.228078613709,5336.661440720034,5711.601614644939,6489.875692352526,6816.656182625339,8320.868000569335,8402.644739523363,9229.318716882752,0.461,0.025459009128044698
10,2.0,5000.0,1000,1077.8676925733891,1933.8981788470146,2157.910172582525,3524.838226510699,4902.334292945137,5145.072581915496,6005.170428424589,6185.409360086481,7555.045184118145,7574.507225740018,1.001,0.2205143038508372
10,2.0,5000.0,1000,2956.3874273657593,3752.2184536729064,4573.28520262332,5294.282272429481,5497.976992830085,5664.164247860706,6079.222390559631,6271.566610525765,6275.993554081147,6598.11275279169,0.111,0.4624389223254002
10,2.0,5000.0,1000,2859.7411875477546,3199.9085943840237,4658.237727806514,4760.270480302924,5009.600829393505,5271.366324257468,6544.80058718176,6837.371842647184,8257.968026205785,9020.77605178727,0.021,0.04971176805748435
10,2.0,5000.0,1000,1809.959131606643,2904.562676963934,3439.3976024922476,4530.6183951181265,4564.855217435659,5046.27135178535,5749.552818128771,6528.404757258544,7044.032799488782,8605.299299602877,0.441,0.013856080374843021
10,2.0,5000.0,1000,1879.1853592342854,2207.3211104217407,2326.785239895221,4478.466255304966,4895.718395815447,5073.184874467397,5075.134695079543,5215.027460450228,5936.720430625855,6891.621330021245,0.251,0.04917246111856074
10,2.0,5000.0,1000,1925.7723229978628,4389.881679886545,4808.401971722014,5176.74859536672,5289.474829650552,5450.214203686761,5631.679443681588,6835.97892518718,7842.410599962154,8964.565155087337,0.311,0.13726688184367594
10,2.0,5000.0,1000,1505.5906466256818,2030.079309468438,2205.5136037027796,4075.717706128715,5045.532569656618,5190.098366264198,5615.334744026348,6406.041122434882,6907.311165745576,9952.891866107442,0.411,0.11530165042005318
10,2.0,5000.0,1000,3221.929037611297,3322.8847489196432,3361.770586377837,3814.321922077869,4513.667685291416,4832.238873658651,5103.04537243797,5574.0656590295575,5918.988487622102,5993.12132555207,0.011,0.9395384913576068
10,2.0,5000.0,1000,2496.5353567889633,2586.376793397989,4236.344787297515,5233.584910696634,6183.635210205008,6963.371041633022,7610.469162825556,7807.091449016705,8060.123846529996,11695.429465553269,0.171,0.0472862003564487
10,2.0,5000.0,1000,2473.7204555973985,4810.860315091786,5527.992069546468,5875.3471273788755,5969.01366431436,6279.290383582093,6531.848009252096,6616.181131064408,7551.838677869693,7947.723080492877,0.201,0.6154287674746154
10,2.0,5000.0,1000,1545.3584982726625,3440.108612635983,3462.044018402055,3889.5358436784563,4290.780464007679,4742.392221270431,5082.066063513224,5429.361812741891,8325.91797228613,8650.00122525923,0.461,0.01723642784127432
10,2.0,5000.0,1000,2137.128979885343,3437.010697150426,3763.1456256037236,3894.6541924325456,4163.182709880801,4311.557004746364,5198.318403402401,6015.977802770113,6348.202486093352,8882.724388932565,0.091,0.03262552372975041
10,2.0,5000.0,1000,1700.1790288212383,3465.0782761704313,3486.916952172389,3967.812489205664,5325.313991079172,5743.344747386533,6567.288908782765,7049.607617724761,7114.390458272357,16173.60857539321,0.271,0.08345975808816283
10,2.0,5000.0,1000,1584.9012426746594,2488.2816227294406,3472.8618406464657,3707.994082151342,4141.39731586935,5079.502504405073,5244.715150387822,7538.294782970944,7774.996828134919,10078.760653524567,0.481,0.0751888617511319
10,2.0,5000.0,1000,1935.371818507638,2496.6339255475223,3196.276275886286,4472.121937677417,4952.453062993697,5615.324047712729,5684.580350400539,7732.204815169474,8486.032761708331,8960.479324058138,0.151,0.037843156994371414
10,2.0,5000.0,1000,1878.5585795217276,3649.2469297978123,4657.2052213764355,5283.233558083214,5757.811371295102,5930.933554354446,6150.268538895226,6269.523382218551,6574.523800365676,7992.868098836077,0.351,0.11047685992200129
10,2.0,5000.0,1000,2949.656904066959,2987.857349068061,3000.756358798279,3107.652689412989,4951.098644145444,4958.521302839823,5747.8211488598035,5788.808967952842,7078.699607173657,7663.962237040192,0.021,0.15082610329504553
10,2.0,5000.0,1000,1116.5665088322628,2567.904724108344,3088.4352129252684,4260.415245050719,4619.493393205064,4924.297194542551,5882.8214190727795,6163.153916732879,6565.909150212636,7929.468342068247,0.881,0.048474987229677156
10,2.0,5000.0,1000,2497.7039527898464,2500.3078663186816,2543.7506523547463,4496.434306195464,5090.28990605999,5357.036515217104,5873.294800052678,7503.122994966681,8015.2083393095445,8272.068597191072,0.091,0.004909511100796626
10,2.0,5000.0,1000,2034.7768978984689,2803.883035791582,3130.284948765281,4161.642722780513,4889.406558354594,4890.753742624216,7115.741897157152,7402.695620690955,7926.550725743714,8924.91671554945,0.041,0.02214064652422484
10,2.0,5000.0,1000,2495.213383413894,3753.8886790311444,4675.226173521971,5642.265501888334,6229.85414301271,6783.597584791512,6967.0521147172285,7205.798055093177,8438.792917629362,10906.08625738959,0.241,0.047959888469415776
