n,beta,eta,gamma,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,optimal_delta,best_mse
15,2.0,100.0,1000,1022.0600731859458,1025.2335814587004,1032.5911561125517,1038.4791160361049,1046.739713887294,1052.1619755888291,1061.3350711734802,1061.9970801332727,1067.7647484486843,1080.6259640247256,1093.1664774864882,1099.7552360455436,1104.261179612129,1152.0091023881648,1168.1797642187828,0.01,1581.6878195781733
15,2.0,100.0,1000,1014.9033811822854,1040.3744328963166,1052.6834380652372,1056.0765967220095,1060.6585900025436,1069.680725852425,1074.607085080176,1079.8402685216718,1082.828070385447,1091.913695604713,1101.223479856297,1124.5964043603867,1135.8261495913966,1165.9303800859823,1180.1687017859047,0.24,0.12918167373660466
15,2.0,100.0,1000,1039.734327469599,1057.1088359415483,1061.185897723006,1063.1082306865076,1066.0219716065776,1071.9948907588257,1080.2089448652762,1093.735105734769,1107.370788517582,1120.271457177686,1120.6896291511405,1169.901631052289,1178.54115891166,1198.5977901171939,1243.1967118607504,0.01,963.6059044693873
15,2.0,100.0,1000,1029.792103907399,1045.9974361387478,1060.5046526326878,1072.4233017372783,1076.0780326816716,1079.3722421285597,1082.317363736887,1084.2249927288785,1084.323872279583,1104.742754377067,1111.2568772688212,1125.784174128828,1134.0828850074442,1134.504271946355,1200.1038617769784,0.1,27.195413766035042
15,2.0,100.0,1000,1012.5780363344446,1032.6866078912074,1060.3794767714214,1061.8404327138928,1072.3530539585204,1074.371351970339,1075.837640246569,1078.238190950944,1078.725795094556,1103.1328068563218,1109.1954295990324,1126.1450171942909,1151.464367811187,1160.2325995073147,1165.7479228826337,0.33,2.672804376447053
15,2.0,100.0,1000,1053.181498399361,1066.1624944702367,1070.4528729039803,1073.7660188203695,1077.840716358468,1078.1561503108874,1080.0930717420106,1090.8362469828417,1098.114367988508,1100.0644939481747,1103.461650773002,1129.8360389805994,1131.1395720473804,1141.2748428303819,1213.1552560066837,0.01,3495.031709129711
15,2.0,100.0,1000,1028.3459482755502,1038.0736570388744,1042.9237761701397,1050.1482185713726,1053.0842083051054,1061.9892282141095,1075.9632724593578,1080.4768586015564,1082.0907877671048,1084.9922917437677,1086.306694101316,1112.5702238994136,1125.688298368087,1152.4308861787192,1168.0206709792503,0.01,1078.11750376793
15,2.0,100.0,1000,1018.1260724618713,1021.8171773507618,1023.4684216871948,1042.2091894344271,1061.7004360890262,1065.51146224665,1069.4919081062592,1075.4545549693041,1078.385809385902,1080.9729682306186,1106.792198827475,1157.9122294885713,1176.462393286575,1210.2551134955984,1245.9390952189997,0.01,129.79691249520417
15,2.0,100.0,1000,1022.2703921989806,1036.2312558678243,1051.0214572329937,1057.3075485717825,1060.236197037061,1067.6150613925402,1067.8264756363112,1080.7250141445193,1101.658629075507,1101.776680116222,1104.242061893242,1118.7479603457443,1125.5562277976258,1125.650491411584,1226.8710110968825,0.01,80.59465094180874
15,2.0,100.0,1000,1016.3366095096759,1045.6661790287865,1048.745519627655,1056.6296077947004,1059.5389202032197,1067.8524110738304,1068.9745844748065,1080.4733911824237,1090.4273442926724,1096.1337636335015,1111.845672629408,1149.5448237221597,1155.1563506253522,1172.739282585365,1188.2790398735815,0.2,14.349746177905722
15,2.0,100.0,1000,1042.520977597956,1042.604014194103,1069.8921933247902,1069.9116920243034,1073.8408955583482,1075.2357423171911,1079.497623771948,1097.163485449826,1103.9873275533669,1114.6292786089555,1118.901149308279,1121.4649084645557,1128.035921231342,1128.5642790995441,1128.6002670778214,0.07,8.215128153162999
15,2.0,100.0,1000,1036.6135642095483,1048.6151856779961,1056.7636330714429,1066.6363057651004,1072.586745067045,1085.2444259351453,1100.701942045841,1101.740691463251,1106.8319507189005,1114.273900039845,1121.1507399910965,1130.3225441252066,1132.9525701111895,1156.538382167693,1218.772117718805,0.01,185.77881642858478
15,2.0,100.0,1000,1020.6810717600031,1037.2952394205477,1044.1927053243985,1065.877423747023,1081.1470019582591,1086.5652518506538,1088.0440258793374,1094.4363445363667,1105.349238294187,1114.8483335534181,1122.9249975509426,1137.1418706676407,1144.5924842348913,1178.245784106171,1217.83931285191,0.37,127.60285060450346
15,2.0,100.0,1000,1010.6417497787949,1035.0447551457373,1041.6709309131052,1055.5784626374518,1057.5068383424355,1066.3073637134007,1077.0463890124388,1078.208147462659,1094.4620613573438,1112.5803025745033,1117.0036073840045,1123.2342552863702,1125.9259196172945,1130.3628648767078,1138.0706737315195,0.33,6.656424674928482
15,2.0,100.0,1000,1015.5635237987419,1038.5816817764717,1049.5591115198245,1053.0927509090286,1054.9807923181263,1060.733036412542,1069.9202402936346,1080.759790681651,1080.934529159775,1086.7617743960245,1102.4988396282754,1114.3851096985513,1121.4818516611854,1132.6271410848165,1147.8028810451558,0.23,32.58271420175508
15,2.0,100.0,1000,1025.3072471519938,1027.5334364465295,1032.4730785749998,1045.120568574839,1046.1937404754656,1051.7613944955253,1072.0455750249787,1085.5277670430646,1086.2013071598637,1092.576914497262,1111.9667053829958,1126.9460247799805,1129.909370837855,1141.6212133335305,1157.6189014306642,0.01,849.4698058537151
15,2.0,100.0,1000,1020.1375592538026,1036.923474884578,1049.0210764206568,1060.1421281074406,1067.1334371244805,1072.5935406656129,1085.7950770711564,1095.5917802482052,1114.8782555434127,1118.7140704610274,1145.287932143868,1148.4305928264503,1151.5868254962704,1156.0844974599145,1158.342893125286,0.26,89.93849932923929
15,2.0,100.0,1000,1026.554699710722,1039.7114789986267,1050.2576149475578,1056.7597903068784,1067.368232497786,1073.0903110965055,1075.5985960530004,1087.2453787786503,1102.5714388808053,1103.519860907174,1123.8218730311917,1135.8767517977806,1171.6963029980939,1188.392901524075,1188.7062361373562,0.01,294.4729358495674
15,2.0,100.0,1000,1009.8360228899619,1026.9635090066959,1036.137338709801,1036.6073263444214,1064.897341330123,1069.4269704955166,1072.819897051383,1085.5097844836032,1087.8143818463666,1118.7413158387983,1122.8983823067658,1130.5776495795494,1140.2584432233696,1155.10686792672,1177.15383210355,0.3,5.645919715968845
15,2.0,100.0,1000,1004.8493127607943,1022.763179229863,1026.0479040320522,1031.9769225955101,1039.8881926211718,1045.7874717656914,1051.8363278587726,1069.0866595326947,1069.4584841440087,1072.8198422996936,1074.1840601417491,1101.7464247435573,1109.1787533466081,1123.4144774577808,1154.2841545590418,0.07,259.6749795087525
15,2.0,100.0,1000,1020.6910674523367,1027.0938130318743,1037.2775299344455,1042.612055658028,1046.5366223105457,1049.0057690251988,1065.3478289264376,1071.7517225813383,1072.0767401958722,1072.1914500107105,1073.157449763629,1075.208786727184,1095.3300719519618,1202.0102959946248,1215.168437737012,0.01,1235.819561334676
15,2.0,100.0,1000,1015.1672131806112,1034.871819383172,1041.006871824919,1052.7131998463176,1077.3281053507342,1078.526156113436,1090.6143140317977,1106.7732890855004,1108.3229805308597,1113.757409288988,1120.761598662886,1128.7499019498837,1140.1232483902986,1144.2532182588975,1189.1530473103328,0.41,44.63177274440075
15,2.0,100.0,1000,1024.448034933562,1027.1507852788668,1046.3170443643796,1062.7542146615453,1071.2754820333046,1073.730480570512,1081.8036284953419,1093.387138541031,1099.9296633400695,1101.861548040597,1105.7508559786404,1110.9582039850986,1114.7979049846285,1183.1070811881436,1212.1009126183048,0.12,19.639077313466558
15,2.0,100.0,1000,1014.6280736690794,1028.7776255378471,1030.1486458568224,1042.252820485726,1047.5687927149147,1051.1060535691333,1051.274565934344,1058.2222136632822,1081.03761745387,1081.4179233948937,1083.0868601136997,1094.18809959291,1097.9376735143721,1136.8030420299294,1160.3236943952359,0.01,648.9292048972382
15,2.0,100.0,1000,1023.2796020729227,1030.3439217167545,1040.9041631388197,1044.2269354208825,1057.8357683634435,1058.5929319335632,1069.1755362540923,1069.6721545191929,1075.627432226111,1075.6533090234695,1125.1304429281995,1127.2352351946447,1151.8705869831342,1157.5330734843144,1158.049584188709,0.01,623.9882311749828
15,2.0,100.0,1000,1048.9159769581765,1068.787966855552,1069.082911672388,1072.6129761314608,1076.1619041749516,1078.9884386579,1082.1549756511054,1086.3019011669812,1095.6177470793643,1096.1429522858894,1108.605942515916,1137.5540387583626,1143.4498227565882,1146.0655501977717,1172.3332108792158,0.01,2154.6526964141685
15,2.0,100.0,1000,1021.0967749706828,1029.5932908800273,1052.9962957295104,1061.6010022390653,1072.7572072055973,1078.9807895039573,1081.5184053238813,1089.2127826657788,1089.827666305343,1112.5923295535974,1149.845807838696,1150.8867019629504,1152.424736802075,1159.317099501177,1186.7006957038086,0.27,83.33087529650646
15,2.0,100.0,1000,1008.5459943943991,1037.1066164178583,1045.3953303058415,1052.5680986911457,1062.5132445525476,1066.112817833071,1075.4788982512518,1083.1923373120594,1095.0584061573988,1099.4464052697485,1112.7365624603008,1119.604579633409,1131.802425428954,1139.5717927299686,1182.043557905727,0.41,2.4309600899636394
15,2.0,100.0,1000,1021.5986264330494,1033.3558875419858,1034.8828575979053,1050.3949089839423,1051.1245662864826,1052.347907227464,1068.657623042164,1076.4530228656583,1077.0523068748873,1103.0736524802635,1119.501537918875,1123.209785561922,1144.386435643539,1149.0397875921528,1162.605833613373,0.01,420.2022556311266
15,2.0,100.0,1000,1043.2189003309632,1051.8735314904407,1059.0541613023495,1079.5559655557922,1082.6607072076488,1088.4495643328037,1090.4649345560488,1094.2855374019707,1110.692169920877,1114.0626012304447,1129.9228600198855,1133.2696802754267,1155.747972929183,1156.170416963201,1191.0943886052514,0.01,159.75787118286297
15,2.0,100.0,1000,1025.041709729195,1032.901782361335,1040.3774344034439,1044.6883948796603,1053.6320702978758,1059.4222666186647,1061.6370757280245,1079.3519287497988,1081.1691246245805,1098.840961995467,1108.1279027198113,1116.9212917299792,1130.3393191356508,1144.1353775134364,1159.0391883144137,0.01,832.3728406776636
15,2.0,100.0,1000,1044.9413181885002,1047.994894255222,1071.9363665970213,1075.0110051342447,1087.8386915079657,1093.0895545594847,1093.168610173575,1095.6024340530464,1100.5597178209673,1105.2172200011612,1117.340034907934,1119.2240175399652,1167.8183269006302,1199.6755892259985,1218.5231201137967,0.01,484.5805286137888
15,2.0,100.0,1000,1047.7904805822948,1047.9677835092832,1050.0151279039562,1052.105479948965,1052.542536660574,1053.8413721708453,1055.7948634586628,1058.4399933835207,1061.3735406179003,1071.2642021751392,1087.4794064477487,1099.7908483628717,1103.4745861346134,1104.736985171546,1126.8707132858428,0.01,8296.248997777002
15,2.0,100.0,1000,1027.918902627854,1037.5918329580663,1037.7989091127183,1041.9508810801672,1043.219243057979,1050.879454281516,1066.1738090538474,1069.7691561460117,1080.026430788171,1087.3950277038814,1093.0678001118572,1099.7795273832635,1113.9804575120352,1122.1232229458594,1151.5007069957799,0.01,1900.4014731698844
15,2.0,100.0,1000,1037.6020055435113,1046.517893260831,1056.088650838537,1060.1302840151282,1067.0611967855957,1075.6438662299702,1081.4949512883707,1090.3807896856304,1099.4443402496258,1100.8812029403082,1106.2866615734688,1112.5955824505725,1124.1435721842122,1180.219380196616,1193.8039145316668,0.01,1269.5010120943516
15,2.0,100.0,1000,1010.2299410748052,1023.5121695774251,1043.616406027532,1050.490559161938,1063.4112214006818,1067.2203698175958,1067.8014888312173,1079.7371375691419,1085.4923108561766,1095.9555615289921,1096.2216499982305,1119.9147628713292,1120.0144385965114,1195.316478839483,1215.3724697033215,0.18,0.4259995361793498
15,2.0,100.0,1000,1008.0679868129537,1047.9452162191403,1056.1064737914276,1067.683693791434,1069.4456350940413,1074.067347046175,1078.7655275001337,1085.3237144835962,1085.7609694954544,1091.4731466030169,1099.8730812146146,1128.8421240583136,1129.1828451446472,1137.5311804040098,1152.7112813227786,0.31,5.797433437430301
15,2.0,100.0,1000,1015.6341656798405,1018.6637323132944,1023.5273252776465,1045.081130541043,1055.0742763832707,1068.236468605049,1077.4492618348052,1084.4523839972783,1086.5919500219238,1092.4879335274227,1096.7183522596406,1123.1625402236498,1130.5053427156124,1150.9807394090212,1168.5195493730164,0.17,19.22090098761918
15,2.0,100.0,1000,1012.0592178049792,1031.7475601128788,1049.2722213474492,1049.9046806199653,1055.220831251016,1059.0233633499029,1060.213156531065,1066.0594758297607,1088.9083461918358,1096.870571367039,1105.3001283265858,1116.9874992263929,1145.6634292067345,1175.3303415497394,1185.0316760985859,0.15,3.6337380614456425
15,2.0,100.0,1000,1012.8224977803501,1018.7738213605999,1030.9337790605343,1039.5766074336007,1043.4862778701738,1046.772964739517,1072.6034372797324,1076.095220773652,1086.6200556592498,1087.883639936139,1094.8792609620893,1107.4519992577334,1108.809347925774,1145.8075119699429,1164.7147743022902,0.01,85.07337920045082
15,2.0,100.0,1000,1028.3143644314537,1034.6065791763758,1054.5426608531584,1063.6070718960693,1086.5089810917923,1104.0079319308184,1106.303432673215,1122.3100366224114,1126.0744215134953,1129.0572633457098,1129.625505401101,1131.5320864793773,1132.022997741523,1150.0191524609434,1200.9116835360005,0.34,218.4822175965573
15,2.0,100.0,1000,1018.767196614749,1024.4102230482038,1026.6550958007153,1042.1288229610293,1052.8864509925838,1059.1814337589553,1073.5685624345947,1085.655207649816,1101.9079892222112,1106.8046114890478,1109.0538286906724,1115.8096563938634,1136.6817001820039,1139.5838689272105,1213.5554633314907,0.01,211.66794532172312
15,2.0,100.0,1000,1014.7426840253571,1057.8509448567643,1058.2970048467712,1058.8566434496752,1061.1167605693677,1077.1476438402422,1083.711482005265,1093.8962685541871,1108.2007324901442,1112.9166390508012,1115.5574149158138,1118.995314580935,1138.007364492875,1194.9029004878148,1213.3979796059393,0.5,51.543969415650665
15,2.0,100.0,1000,1009.3680513702196,1046.60846852162,1052.6580542292722,1054.4885807646813,1072.2110399642872,1077.8930076408706,1079.25562472216,1092.1687302495627,1093.6285335440793,1105.381856450857,1113.3059800054664,1149.5930831336652,1161.9985353305806,1192.5727678128771,1208.2203185677442,0.37,166.08513634884963
15,2.0,100.0,1000,1017.9859295845366,1042.483308467331,1055.2361907120576,1058.2457075334978,1063.4254469553293,1072.9560213548855,1082.7620552081185,1092.9452539114443,1093.365410989771,1097.0104237637743,1099.1453686567647,1111.5081995115918,1114.977988072045,1121.2948750757732,1187.5762220235124,0.22,0.5158775374855092
15,2.0,100.0,1000,1024.7549437622765,1027.349181875823,1033.3630068156854,1043.6058678423371,1050.6190030421537,1057.598492163602,1058.0220498417088,1060.7322026024374,1065.7065889859723,1078.4595326395827,1079.5828621216692,1084.4105370103146,1087.1663905002358,1091.0257797149882,1185.971037710048,0.01,2118.2791280480565
15,2.0,100.0,1000,1030.4628937298223,1031.8399194731285,1033.4683667793859,1049.103031482437,1051.7802924076786,1073.9642050351697,1084.8038501472136,1095.2803124915097,1104.1748639717416,1107.8093061892164,1115.7594563114694,1121.9537865551458,1131.3103823786291,1192.4568860437994,1196.4338411264248,0.01,111.19549358860536
15,2.0,100.0,1000,1028.8165440078803,1038.6632423408298,1047.6647080103155,1054.6626784363004,1070.1339205209972,1074.4791289043428,1083.8943505557252,1091.680775129285,1113.2795186733115,1116.6070946660782,1117.960000573106,1128.5361642526125,1135.4187435035828,1194.0838527223455,1198.6206704233184,0.01,398.3313352350037
15,2.0,100.0,1000,1022.6166469080791,1024.0718367960683,1024.3837917133983,1027.2488124545557,1033.1838374355646,1035.9497769604718,1036.6432008568922,1051.9164173918703,1072.1889616701658,1072.428941003187,1073.5148874142478,1084.8033946131961,1117.6349262801436,1146.5308658651095,1148.071079873578,0.01,3978.530852784658
15,2.0,100.0,1000,1040.5294858042846,1054.4451131073697,1075.3796151753616,1082.948989588519,1090.5965663804177,1093.4337845498712,1094.3168056185248,1100.605673917416,1107.585941195936,1112.5323496811204,1113.9167420130075,1115.3203187545578,1162.607166625791,1169.8761104562027,1187.0146850400029,0.12,188.91002526855726
15,2.0,100.0,1000,1017.3628410702646,1050.255005997716,1053.382397382243,1062.4177402052785,1068.230609687072,1071.0591175783381,1092.2033293478964,1099.4186940603304,1119.1462276324432,1122.3335248514634,1125.1690304090607,1133.9568588084373,1135.1123646021783,1180.5695233420547,1198.2859765858452,0.38,92.77873744294222
15,2.0,100.0,1000,1027.387348619297,1043.3260363510428,1049.4605750963476,1049.5403420050284,1053.6190743059412,1054.2418310204362,1055.5198695597016,1059.738954401877,1071.5696910732793,1087.2611954577549,1093.8368401307475,1111.9809529032696,1133.5857753177434,1157.1945075514548,1159.8963800124925,0.01,1149.9080324470497
