n,beta,eta,gamma,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15
15,3.0,500.0,200.0,372.0664821611698,416.6947140963424,435.6772560895551,519.432063947278,594.1577392722561,658.9372159909952,678.0958380984241,736.2670076406874,774.0169717042393,777.2608910823141,785.2704114313677,835.4355903875526,844.4119018307122,929.3257665282543,939.0765242138134
15,3.0,500.0,200.0,433.98265723355223,499.524127350406,583.1988927017771,617.2593457407874,647.0256041238852,661.5424996784479,667.227249207557,684.6184476994968,730.6128184452945,748.6406258465098,757.2186876552375,766.2535846662931,874.5802506376175,890.5246624228823,917.697481636703
15,3.0,500.0,200.0,414.61536626349437,423.1800942675592,432.64105239729486,458.3918156282041,505.3384921062397,536.8008761033107,627.4337524822078,664.2594477064408,680.8408854193794,697.8168225816266,698.4697897345378,703.0829664590285,704.8597701646487,903.8433154403684,958.4950258386787
15,3.0,500.0,200.0,338.4772832934817,352.6793786591779,422.67190823772404,444.1443793939468,509.74715643138353,512.71480796231,549.1865021435094,577.0139034427606,630.4719174523563,639.5678224723487,709.3605486969391,723.388255572774,733.8608503886798,781.2621949289859,848.6664552630217
15,3.0,500.0,200.0,492.2629057107376,499.88785652342335,509.6736617294645,555.0891656488559,590.6554649218506,608.966753608212,627.1753735457228,668.2219624226234,674.7866058736703,681.3377255363937,767.3835430700885,793.7056707084402,805.19962290459,819.8240746242866,1012.8780709504081
15,3.0,500.0,200.0,332.24818281919,515.8019648473081,540.5558951825623,552.4317883062085,580.075299788016,634.1729493366261,638.560570532928,682.9268628283229,688.8759597176753,706.1260694421377,735.701052476591,753.7359834189134,777.5924729976733,872.7353382366016,916.8221127971419
15,3.0,500.0,200.0,336.28937421634174,489.83965539638126,497.0179532992674,532.9540396911079,578.0150207075089,588.3907079612954,598.6806162863263,612.6639038557153,717.2717201058929,746.3196025926459,782.916984795784,821.2343543545016,861.3054286681836,984.6402954965331,1032.0995385459419
15,3.0,500.0,200.0,352.9931023469523,427.5851782405713,435.3136951875313,446.25873626101156,480.3359351868473,521.741155455591,535.4839869236723,576.684190862525,609.0108452898667,707.3312163551789,744.7086268558236,801.0576506021907,826.7567112676371,829.8614668276077,924.443148281535
15,3.0,500.0,200.0,359.47449696972717,473.40826707968796,536.162930936408,559.44930280428,566.1286885313148,578.3521879286349,629.7334147782902,668.4916545968712,731.6391017949251,757.0902423053183,769.3124558202597,807.3598460105178,810.2672343087752,912.0247967772841,938.749738028264
15,3.0,500.0,200.0,337.31013691509656,405.2888895648905,411.55483114482064,482.3347723893819,488.1563667088823,526.7876157258188,625.9558951085542,674.8095611907927,682.0322045521675,686.5581146453017,705.0307254380168,756.3931524826954,763.7769679846971,785.3441048526566,934.0132110167106
15,3.0,500.0,200.0,538.5735858313633,547.3354314318156,615.5209170988912,632.7728388265512,667.0188605034529,692.506174884303,720.1327427132906,758.5373260475561,760.4325548144681,797.211861070992,830.2591608659826,839.5668451385343,870.8917074222256,875.4764872878759,1057.1048468500344
15,3.0,500.0,200.0,333.01818839961527,360.8206052992027,421.9422225557751,429.76729256478535,456.20646855707747,492.30520188156015,530.2847650581101,581.5934244605908,600.8822882308983,606.6652231095984,612.0498704236829,644.6445006337583,651.6791172757399,765.1183016349373,879.923915968311
15,3.0,500.0,200.0,424.63944479784516,500.6938955785057,520.7426911960209,533.3927772910133,534.7236213590836,548.1747561515654,584.301096674949,618.9264005555249,627.9780679768896,650.2745204443137,689.7390310535757,694.6042314014946,810.9015515812414,832.5705169744723,861.3944852952847
15,3.0,500.0,200.0,332.20824231562966,442.99570463019313,501.38641818052815,514.7688174966719,530.8642840516143,535.3213223154406,558.4136907831974,652.9077010728533,667.5772832224156,672.9917880519091,705.0327454344382,742.7673659899028,765.7452927564067,854.7124143947509,1010.8084778510615
15,3.0,500.0,200.0,388.4024200690035,429.4928742425232,500.96247982913553,504.0173948179847,526.5590604524243,590.7026115852406,633.7348454905334,670.2971971102554,673.7679483926836,728.2766044494396,732.1179709376044,734.4354846240816,817.7783057262837,903.8911648950545,979.0137884811589
15,3.0,500.0,200.0,346.48958535247016,446.3458260947542,511.856955720344,519.5855864662055,546.9020705263822,586.7299962917305,590.2789270496237,622.2086014395535,669.2983354860648,686.6238316745623,692.5654321524341,844.9717329590967,878.8743188694949,885.37301656202,889.4917865647021
15,3.0,500.0,200.0,264.29771615760575,350.7137284327314,410.71119845497833,410.92810008448004,412.2597321363388,460.1554448467276,468.9628962573729,479.26532909178866,524.3115197714504,596.1240522445823,639.6768371831338,725.7348677109228,748.9796850561747,859.1033546862558,864.7157604800193
15,3.0,500.0,200.0,429.1315640115407,471.14669175038097,502.81631998141535,543.9512127307755,559.4283828348705,579.9199905982991,682.5705395686441,710.7761015756189,743.2871673186618,770.458542746721,777.1113245763503,780.7534322189351,786.1634945269103,790.2874158691844,919.9860232212617
15,3.0,500.0,200.0,384.8408308070669,398.2416257601223,466.91985673298626,471.5629437523159,479.2261753549151,520.2624164290065,579.3116223409681,595.8497373496723,628.7109738594443,649.2427967067645,650.0006504090763,662.7593924510597,674.2785185898933,787.0856600007842,828.0279403279104
15,3.0,500.0,200.0,334.10325822713554,432.3107207064881,464.57152548359454,604.1458495186722,604.6788297540338,638.2246701068126,667.8069887625866,675.9923453473707,807.2736354094119,813.0399227812038,858.9583501274398,870.6369009413681,879.9145656817687,894.9903557714954,1166.7483777976959
15,3.0,500.0,200.0,370.12185349467927,425.97619903892695,439.2763300569335,450.2146766491579,520.3666114653902,576.8567776880316,615.7788186301389,640.9508145958227,667.7156178429555,681.152624304497,694.7913651585654,721.9219675658408,783.4599302122715,793.2858690168421,806.6544845686697
15,3.0,500.0,200.0,300.4447525372226,425.4593771499924,466.72831428635925,519.2688450297674,545.7649481037547,547.5907043301901,630.9276648704464,655.5095561896328,662.7437054671914,707.8398999148767,713.4341089249592,759.3761181706552,827.5667934693762,893.299196355892,949.3046368823802
15,3.0,500.0,200.0,383.2852391621351,433.6838187564691,457.9667690458876,484.2041605486155,516.0780908232953,520.7450273440229,558.049165134393,567.9774811503307,582.8601130617824,637.2989123841423,644.5731479046613,699.0064265180464,716.1968129596225,840.0105315662123,850.7725305239134
15,3.0,500.0,200.0,354.68200694051103,366.4005582050272,431.6429648786361,434.53796229424125,530.8770394266289,581.1315683814266,587.7503233492118,613.3366996903728,700.3505109523508,754.0241887687465,761.3400332624199,814.9496739003062,906.3656989858496,925.4413371031062,1003.1923467587966
15,3.0,500.0,200.0,316.9708567417099,493.48296765154623,494.11395339566013,496.7969358810887,497.8653196331886,548.8383681968689,558.3161457232707,562.8961443025485,680.9964126310905,759.7213081285533,783.9214240598205,805.3740283429516,852.7418875804697,873.4196436205859,924.4114817023374
15,3.0,500.0,200.0,441.76882490903665,481.73380739966245,491.661605908757,552.0328186275723,637.9585576416916,641.5497911765829,646.031631719876,666.3046987918349,683.6309819640474,695.7517780663147,705.8894031317573,738.8289093195064,763.9468351606251,830.6296667410747,992.8823095913616
15,3.0,500.0,200.0,285.2904894952219,333.66049430209216,416.5388167173216,436.04154648792655,476.2949985069462,497.3276119451558,612.4564445512833,617.793494799133,660.1486684140253,660.7213382896196,679.9253433923021,834.2365929565509,848.9326194414077,893.7873538254025,956.7944089123395
15,3.0,500.0,200.0,443.5867854727362,453.346107980719,481.60750739714297,491.3091197991055,558.5678340012431,583.8308577193109,673.54002265702,723.6309687566866,736.9469070978623,787.4963667715155,791.8711030029917,925.8197084005606,929.4927647545298,1010.5549498327167,1018.8385018748469
15,3.0,500.0,200.0,478.68915077162177,510.91730212290975,522.8866653172571,537.5987601105296,564.2721823495456,614.5950671701414,621.1419895989683,641.3135078314938,653.2985748932401,665.7310208238516,691.5506637630607,757.7399577191562,810.7467399026966,859.3469692795119,1039.2803226618123
15,3.0,500.0,200.0,426.17424617357494,519.3246673826983,586.3905682605748,594.6682211501493,598.4108008844876,649.0937298590671,662.1016174621294,681.8088772017145,703.1385616416924,749.1751286845046,759.9753102438409,784.3263900886492,811.3508985316133,814.6397977891664,884.4332672242358
15,3.0,500.0,200.0,465.35705354721483,485.05192605899447,485.13511805314124,519.4218243956946,522.8321575717341,534.3055021530264,585.3954464024439,593.4039994614259,627.4322477897024,642.8056371084533,660.3520361364015,691.3821591266849,708.1353957963548,789.5205616503016,851.2424532028651
15,3.0,500.0,200.0,336.4399266100685,430.66474393904286,514.70996923995,538.5572605523816,636.5257130580751,653.2077886114064,659.1154773180899,708.4435316654074,709.9496699651729,722.6976335593848,736.734315813539,815.3933421975856,821.8892124243822,845.4064089339674,992.3580140521697
15,3.0,500.0,200.0,376.2226825338377,435.07825154273644,560.3538469501923,637.2024285510361,639.2163810249797,686.8645796079725,738.8864615011627,748.2184171297691,759.2703761347385,800.6016004998037,823.2323320975868,873.5893069460466,894.1494004668106,960.9396274262236,998.6502830808469
15,3.0,500.0,200.0,374.6934052590892,497.6806205257445,598.7026613827957,679.6301163102027,680.3328386486324,697.549320963438,714.23173478759,745.1510126723059,781.7128663516771,786.8491800814857,787.956938858216,795.6377771602677,848.8687303630052,851.4600414698667,1167.4291779691716
15,3.0,500.0,200.0,462.6426071812991,487.2848303641145,546.2397162028467,560.6778203824683,577.2177170008622,577.3296937906048,652.1698354164721,656.5253733441463,685.0018075674764,727.4064464371504,749.9563865239502,757.9470780773179,792.02927800296,844.0931505745231,954.7565339869083
15,3.0,500.0,200.0,337.1252472093972,465.8916219093195,470.24537480900295,471.680962434957,522.6510277624833,546.8803394199972,583.4062657959253,585.8659662313235,608.2265047165663,612.2850479089207,674.4555247570604,699.6418014849304,751.1683627995793,784.6321569424342,893.266612245337
15,3.0,500.0,200.0,317.5006858732462,482.0317348171344,516.9188722445701,628.5336847631804,639.3650530382973,645.9576471842367,666.3891790718985,667.7309979547067,709.9132801800263,722.9206638495838,735.5304633646558,758.7861110201239,857.2815340986688,862.2623748764548,1035.516844718463
15,3.0,500.0,200.0,320.9869869117459,443.41346492254866,476.94330179682737,536.0499824349067,545.9818756575032,570.2395554041033,601.6287365915329,630.8674994884359,647.4661578372918,677.1773723134897,704.3069927521612,707.1277529196548,709.5272501368154,721.647550524837,726.2008873787984
15,3.0,500.0,200.0,395.9021612483647,454.97841549848465,487.7954505492876,532.8480685699137,548.5058494260311,588.1434195297209,634.6402415018645,637.00813624913,665.0129426156454,708.7078940791723,752.3634336198892,795.4796417509671,827.6281459249819,859.0639057652784,871.0129487931421
15,3.0,500.0,200.0,258.3376432178165,412.1313731851389,492.90065128567056,582.310319508293,593.8092796867377,598.7358329329836,660.6992648596122,730.8905860553888,739.8111785708835,755.0280167343153,826.4847546241089,828.6159605091375,829.4775929924526,846.8508569007322,890.8916047805956
15,3.0,500.0,200.0,573.8420434829828,612.0262704471496,615.714224699664,657.7295651907808,661.9838497194369,668.2555971124104,697.0186495420962,707.8582447353788,717.26302047334,721.8344049853491,729.1264669106846,743.6259274171832,781.9242717854071,839.9145799120655,858.2116561888533
15,3.0,500.0,200.0,379.76853669303085,402.37835772950643,430.87069347050146,445.8594341797681,491.81063823054825,599.9590174281396,617.0204574471111,660.6000222821148,662.7086791917158,679.3996527336142,704.1216759198599,709.1408375062005,716.7792746200822,830.970182889647,1189.8680390848244
15,3.0,500.0,200.0,530.0766936099077,610.1607829727014,642.8679673056508,668.53908362683,702.692508545312,703.405637814767,723.7750111480179,792.3468122962153,807.5546366707022,818.8093951717474,842.1420114623207,877.3647262227003,878.877367803792,880.8448257571598,938.6969468276873
15,3.0,500.0,200.0,382.5318659344901,422.58161295497246,508.7415754008775,508.920768309502,569.024956628208,609.8266008963747,614.8853189110071,656.0232699723019,696.7290625002876,720.1723799641885,721.1352073853926,747.9282771831196,760.2417492691735,773.3837109366262,775.6448488953706
15,3.0,500.0,200.0,416.24815059815467,480.9777496264102,483.6107659792134,500.8007288705264,503.44687923534224,549.2655280315844,597.4484178815183,600.1556696347765,644.5780494456789,757.757642343272,806.4540310166801,807.2187200032935,933.8104613510097,966.9030103451089,1073.6287948611537
15,3.0,500.0,200.0,379.9500080191882,431.907575985221,490.25254668613087,495.2559816405236,505.71091864022645,563.1163780347092,643.0701681006256,649.4664235690293,656.0840916839145,658.2513114444822,745.4200528193569,784.7169673339963,837.6358727750754,854.9326196955976,872.3069716579546
15,3.0,500.0,200.0,416.0378597360471,447.289213279956,457.82103602342465,496.75077689508504,504.8743165223212,506.92995357797776,553.5162901462666,580.137449562473,594.5046048339582,601.8711410967619,648.3184920044986,687.84952223028,710.2713190904111,724.6382475338132,783.9126340379478
15,3.0,500.0,200.0,378.1438704818995,457.66642804878995,484.95265466488235,567.8840943523958,569.1551994626382,571.10946315923,578.3974510323719,595.9251823484167,598.8859567194713,707.5007807332703,739.9395207523047,775.1471987939473,826.4132417660709,850.4645490460147,900.6886936412957
15,3.0,500.0,200.0,468.7978972129472,557.3188791485767,578.7873934167969,606.0016642809805,624.5876664230393,641.663300979257,644.1318674130576,666.1629219174383,693.198510034437,698.9590771132405,706.7055767023627,752.4153873424514,838.1826571723444,889.3075477426387,894.8109256588633
15,3.0,500.0,200.0,415.9465436922069,418.25731701379965,555.5094011704605,578.495322308371,617.7631649523805,660.432433842804,696.8863426367894,712.9195357734794,736.155721763113,737.804293538486,794.3676029076374,801.6867895829116,859.0333640343703,889.7232847024997,1064.487345603041
15,3.0,500.0,200.0,346.5345410762793,438.70246443040435,561.098319925947,570.2050236805469,598.9296101554459,600.4429663006279,610.8029343439939,628.1473057980825,641.6596254566632,650.9765190825722,693.3584051691589,698.2935121490111,774.73658851033,851.9399887383049,969.5776793426595
