n,beta,eta,gamma,t1,t2,t3,t4,t5,optimal_delta,best_mse
5,2.0,5000.0,1000,2439.045344838183,2981.403377570229,3736.61636231236,5652.182036380345,8486.180064249118,0.01,7282779.482731813
5,2.0,5000.0,1000,1983.9295829635805,3548.39713678214,4690.315563515125,5084.804783190229,6202.7874904527125,0.19,599972.6635646354
5,2.0,5000.0,1000,3216.5520478808767,4264.768308630269,4906.359873615559,5346.301930070038,8344.367366571223,0.01,5058893.99909301
5,2.0,5000.0,1000,6674.422914628244,6695.219369940039,8245.246776008618,9047.157282689826,9389.267013204048,0.01,3415325.8162703807
5,2.0,5000.0,1000,4239.063490481045,4290.279321881193,5284.925951947316,6451.75583451819,8647.418599124252,0.01,20382482.607515305
5,2.0,5000.0,1000,5210.166728327904,6681.344761554712,7348.473045180931,9841.361681634051,10832.044978502072,0.01,4933673.761592831
5,2.0,5000.0,1000,1699.9664130084532,2768.114649814093,2921.5197386077343,4986.522453140662,5208.498527771253,0.01,1942744.4013344701
5,2.0,5000.0,1000,2252.647525627941,3539.276219364041,4273.007031490181,4423.99469259776,6514.355176695353,0.03,793029.3254545911
5,2.0,5000.0,1000,2240.4224681459136,2891.218677205387,2906.490925166068,7017.90519517659,8184.347783390461,0.01,6046843.6385510275
5,2.0,5000.0,1000,3226.8634747942547,4497.063208336935,5134.265904850235,5569.584602649841,7157.261580893908,0.03,80385.19857726537
5,2.0,5000.0,1000,3431.5800546751116,3696.756969655617,4113.979560632032,4816.259025243031,8344.084523000955,0.01,19153470.859405056
5,2.0,5000.0,1000,3475.623476082162,3853.1106928161616,4010.4525139496773,6063.923449529969,8334.435953343986,0.01,15751041.98529467
5,2.0,5000.0,1000,2960.6597987231426,6275.585722322905,6481.280621556089,7987.004266242749,9044.348684314158,0.39,707324.511625759
5,2.0,5000.0,1000,2779.2029251049657,4006.2309104461565,6270.991635486477,6424.479840147932,8843.114017384301,0.13,86346.95860775071
5,2.0,5000.0,1000,4360.51409043039,4753.591687732538,5096.550611221587,5577.180339875627,8646.09466411827,0.01,22187427.405175783
5,2.0,5000.0,1000,1636.3770753310318,2972.162817939109,4454.63149324573,8583.083034528681,9249.256368820837,0.49,8320.28606992246
5,2.0,5000.0,1000,1537.149523762494,2703.8789642013994,3299.3797669560972,4748.704883376187,8258.764216386982,0.01,1542877.6280043179
5,2.0,5000.0,1000,2112.5753860351588,2418.6991957855435,4231.394607547766,6964.243571262206,8418.400479588334,0.01,2614117.56176597
5,2.0,5000.0,1000,2476.701835983131,5823.616727146561,7622.316715401327,8941.030832398359,11058.94460995506,0.5,5261052.510790128
5,2.0,5000.0,1000,4186.611863139888,4340.538633209953,5765.163176416521,7711.484861945042,8770.383262204194,0.01,10214396.912151884
5,2.0,5000.0,1000,2306.7727170414337,3249.941823600227,7031.5626356586645,7246.1640119815875,7271.806021758771,0.26,21064.221456240928
5,2.0,5000.0,1000,1816.5510872066616,4441.7305079178295,4839.711428195389,6017.410811879174,6855.961532789931,0.38,199906.06083916174
5,2.0,5000.0,1000,3780.369520122931,3837.0775887430614,4665.232542762272,4759.731550650538,4865.270842836413,0.01,4554336.029350889
5,2.0,5000.0,1000,5037.831331427422,6572.627459331207,6635.950135254253,7121.195813626359,8864.191654014601,0.01,938100.4923290017
5,2.0,5000.0,1000,2974.4682446019297,4663.714782645869,4751.739735017734,6852.127173359119,9118.237529449774,0.03,69969.87786109137
5,2.0,5000.0,1000,2670.5623166283995,3656.9928504786867,5951.256151174992,7042.331887247715,8633.702871696745,0.11,58145.0385056189
5,2.0,5000.0,1000,1350.6528789739407,2510.0246038895657,2988.1661800479837,5322.6711475447355,8515.722814110974,0.01,1273772.575207177
5,2.0,5000.0,1000,3337.311007365187,4141.857498441264,5288.165266892317,7835.955009197732,9071.06295441079,0.01,4783133.991247484
5,2.0,5000.0,1000,2331.9843144604565,2849.9520628980426,3163.6358232669245,4268.69751136316,4501.3237810867795,0.01,9384767.296536421
5,2.0,5000.0,1000,2361.9012290458413,3939.596662070083,4057.4488726569652,4269.721877660046,8024.567357974251,0.01,925747.7549769538
5,2.0,5000.0,1000,1376.1915932327734,2131.455061804408,6322.420392571371,8047.789365964727,8072.588489078328,0.5,280777.93281040725
5,2.0,5000.0,1000,3496.195394036374,5523.20770085184,6315.854360096128,8176.158470091865,8711.474994746439,0.18,743355.6886310788
5,2.0,5000.0,1000,2548.652484064835,4379.764377798048,4608.0092678294895,4648.623573414161,10915.200369182241,0.01,559119.6920079598
5,2.0,5000.0,1000,4322.282327779376,4500.597721203043,4509.184606981018,5966.041508852109,6135.645904405444,0.01,28126719.706163302
5,2.0,5000.0,1000,7093.268994755294,7118.145942770014,7648.467026956141,8119.768132068324,8458.35275486839,0.01,39729292.79171874
5,2.0,5000.0,1000,3403.6182118017305,3889.800364856214,5279.3669967282285,7654.371223425248,7713.818752528038,0.01,6283541.924215712
5,2.0,5000.0,1000,1914.7804617164456,3204.776212382686,4045.7320484289216,5546.898231219001,10566.568951842908,0.01,559138.1173542398
5,2.0,5000.0,1000,3453.0314144485496,4408.12661152022,6790.332752988958,7001.391606014334,7888.203044744202,0.08,183751.91000196885
5,2.0,5000.0,1000,2259.619864926077,4196.039243326373,4445.62560473369,6072.261947273972,6821.768264874184,0.19,190730.13327584625
5,2.0,5000.0,1000,2074.9384886979615,3157.854614047482,4595.994766053962,7680.751675905041,8529.238244035403,0.01,14081.004728815034
5,2.0,5000.0,1000,1699.1649416695375,3369.7843156604818,3641.274381353149,3910.529551552707,6250.3803106853575,0.09,1445151.059902844
5,2.0,5000.0,1000,2399.722675027294,3849.369889660982,6786.605453424542,6890.500283232759,9045.922376624934,0.39,185010.77749947028
5,2.0,5000.0,1000,3369.9644768440476,3738.796440883731,3821.85540005094,5206.198541311969,10174.142763734644,0.01,16438832.190618059
5,2.0,5000.0,1000,1883.082719216317,3649.3806545919,4397.895518647298,5234.985524949016,7574.082071831169,0.26,322525.0024110256
5,2.0,5000.0,1000,3675.704186726755,4327.757088930054,4722.915718006086,6115.38929353308,9027.367221033921,0.01,12609702.288044611
5,2.0,5000.0,1000,3333.5871035106743,4178.738870294011,6285.515785208491,9312.997435480074,9505.278858655201,0.01,901388.3491400674
5,2.0,5000.0,1000,2783.793583150882,3384.4643541687933,3931.3803131548093,4183.549602519778,5916.059568197716,0.01,10258385.0072578
5,2.0,5000.0,1000,3629.5302296452414,5770.966863962284,6462.424376603318,7195.131341397058,7800.569200524521,0.14,329576.8397103343
5,2.0,5000.0,1000,3155.0198102448053,5760.071174054704,7040.994562212194,7056.4264175041535,7826.341951758533,0.23,334378.65534802806
5,2.0,5000.0,1000,1796.7228981376106,4050.8861391767396,4599.249005096564,6883.414596370261,9910.27157534585,0.5,333101.7294126537
5,2.0,5000.0,1000,1726.0604110365562,4149.418455520688,4641.434911171382,6041.237408119066,7563.384186192152,0.49,151325.85142991287
5,2.0,5000.0,1000,3259.2059803366715,3738.598912386184,4367.143614453345,5706.641622325906,8819.68043869349,0.01,12109815.352879373
5,2.0,5000.0,1000,2558.6642429429576,2680.687436551091,3071.210676219886,4544.244741888271,6599.6650012786695,0.01,17159305.539955452
5,2.0,5000.0,1000,1568.087776242427,5077.406078498081,5484.331050322078,7572.284764221775,7955.9528435917555,0.5,462046.28094915865
5,2.0,5000.0,1000,2713.058481294781,3623.8776742425925,6124.57739516323,6910.6142345450035,7106.4217914521105,0.1,3255.1526225186844
5,2.0,5000.0,1000,4898.434323795107,6301.827245601338,6725.662923026362,7394.2673248460405,9283.312680603336,0.01,2178130.4487670246
5,2.0,5000.0,1000,1733.5034000130543,4633.878958041114,6701.890310571861,7882.700481069868,8719.569468980648,0.5,2367083.453280618
5,2.0,5000.0,1000,4415.262529081465,5017.3372126784125,5537.27264545166,6483.226776446516,10251.785278226718,0.01,17356368.763691235
5,2.0,5000.0,1000,3108.5196194996424,4563.5682485903635,5690.539362317506,6735.124408802177,6888.2660148051045,0.09,1325.8610821861444
5,2.0,5000.0,1000,3373.8412079557443,3605.933811950051,4507.605522838589,6715.737050371338,7720.902000277676,0.01,13859365.333750667
5,2.0,5000.0,1000,2924.4446943775347,3351.734531979986,5144.270552514582,5653.701303404936,8051.977963251928,0.01,3481848.443531488
5,2.0,5000.0,1000,1977.8745191940484,4581.7656730696435,5811.536348115363,6704.921652715613,9233.733746082351,0.5,567110.524348349
5,2.0,5000.0,1000,2471.9029895123026,5377.975519482841,6380.9728215709265,10742.88751404628,12744.795487082723,0.5,6751082.830856819
5,2.0,5000.0,1000,3559.5698635178896,6296.999933451494,6382.212526677918,6645.311943637626,7054.6836851333655,0.11,102725.92178698603
5,2.0,5000.0,1000,2989.0571867064273,3619.5669995435237,5287.788152209184,6296.415662719919,7358.3768039375245,0.01,65474.12019460998
5,2.0,5000.0,1000,3851.146380794321,4076.6400411766126,4750.407743007281,4810.128320388416,7721.334542253352,0.01,20999637.380464107
5,2.0,5000.0,1000,2955.379633298213,3097.888816607296,4973.932993132865,5138.9520814171,12402.971862861641,0.01,9085783.145481864
5,2.0,5000.0,1000,1524.5454518450179,3487.321948144549,5140.405398449816,7323.251116474739,7412.549340420187,0.5,279599.4305852902
5,2.0,5000.0,1000,3066.9175150746937,3183.3428761906753,3717.4879728629166,6045.830926957801,7591.325669734418,0.01,16757055.800017742
5,2.0,5000.0,1000,2732.200542775321,2832.4176476073962,4569.518348403642,4989.9045691093,5487.666954228632,0.03,1095424.9188959692
5,2.0,5000.0,1000,3073.2044847710977,4761.934600796563,4840.728802443331,4910.555368116136,8465.92078633116,0.01,500320.69525919145
5,2.0,5000.0,1000,3552.3230318733827,5053.245968847741,7160.472186741769,7167.28859188984,10287.051472563267,0.1,1055627.7390909134
5,2.0,5000.0,1000,3403.65195420779,4828.913924930885,5413.554616921918,5463.061144677363,7941.598779653318,0.01,156103.47876192257
5,2.0,5000.0,1000,3378.2104098732975,4948.614063698162,6253.4628430831135,9153.70071698074,9660.6049683874,0.1,1194298.785642075
5,2.0,5000.0,1000,3080.9817962794523,4277.026625980802,4861.575764396509,5074.319671731324,7804.7078842010515,0.01,2602857.2820630767
5,2.0,5000.0,1000,2749.2846615876915,2939.902915409417,4124.628474620458,7565.717400486368,9878.14865517625,0.01,9035530.624428246
5,2.0,5000.0,1000,3098.4204019472118,3721.466315246297,4664.947111808168,6522.081307835985,6826.9602671917455,0.01,6079769.484059185
5,2.0,5000.0,1000,2508.8482474599687,3826.7005308834,5545.288274716701,5551.916821719119,7789.6481344731055,0.11,40652.95639042549
5,2.0,5000.0,1000,1408.4830774358213,4882.266301200382,5466.5154904722995,5716.197522943324,8215.458283826025,0.49,209252.06118678613
5,2.0,5000.0,1000,1810.2166045422946,2990.54326904678,4391.608028705324,5612.064838459475,6507.108143824613,0.16,586525.5066150519
5,2.0,5000.0,1000,2823.9291121929627,3085.9449027484093,6089.395842105007,7730.869353206036,8433.131840447042,0.1,51066.54366805002
5,2.0,5000.0,1000,4710.100054871757,4745.624114951252,6394.1874180738905,8677.203561289194,9190.15340467442,0.01,969682.8314208796
5,2.0,5000.0,1000,3065.6587461669783,3736.2111564339557,3799.967645408541,4466.381493454819,4756.72778272167,0.01,3546374.290088744
5,2.0,5000.0,1000,1326.26931184927,2949.7229004207584,3526.696536365212,4337.065873493068,5443.695264278791,0.24,1876636.5398636735
5,2.0,5000.0,1000,4173.5877306742605,4439.3249497791885,4834.576155876175,5843.435007167086,6017.864138482278,0.01,22476116.938354697
5,2.0,5000.0,1000,4211.430696622928,4908.73519792152,5216.483563155591,7350.109499535959,8772.532750642029,0.01,13859537.221625598
5,2.0,5000.0,1000,2268.1343337076796,4065.150725199543,6308.122090835555,8093.819391686557,8259.77613097748,0.5,234852.64732166607
5,2.0,5000.0,1000,2428.7213373613777,3825.119951486426,3843.939197737481,4222.682076470992,10677.309871386398,0.01,3136399.679788465
5,2.0,5000.0,1000,3643.372099002658,4903.893108240876,5232.678028215732,7706.170571520244,9090.60600981164,0.01,2507615.799294426
5,2.0,5000.0,1000,3621.9760414279212,3727.189857593183,4849.276345337665,6441.080530545574,9434.47596847931,0.01,15331982.17674692
5,2.0,5000.0,1000,2021.25656277927,3241.241103987019,5812.555938754634,9472.820265542567,11936.762742545056,0.5,926983.6999162511
5,2.0,5000.0,1000,2317.3576408532444,2721.8696180712523,2776.7863743392527,3422.5299865626403,4325.445342340861,0.01,15198938.569824705
5,2.0,5000.0,1000,1629.688625664829,3908.213785008471,4483.953204418748,4732.918727557089,5189.288205013134,0.2,1194391.1684457697
5,2.0,5000.0,1000,1456.4189849393094,4250.114075753723,6859.59401217693,7036.173946257033,8701.079379927614,0.5,2562653.781602548
5,2.0,5000.0,1000,1210.9393814511218,2040.5647146845515,2953.691301832637,4278.900901373814,8771.293000469013,0.01,3025703.7509341785
5,2.0,5000.0,1000,4923.528078445703,6502.600484716549,6546.980478715517,6940.467960909791,7178.663187189613,0.03,337979.01972495305
5,2.0,5000.0,1000,2360.972480281069,4395.981923975554,6549.201200687057,8824.039160106155,12197.64308792865,0.5,3909261.3762366446
5,2.0,5000.0,1000,2296.4646182684673,3054.9912143583665,4321.880263918195,4522.919242011703,6833.663179313476,0.01,2977447.6775858025
5,2.0,5000.0,1000,2132.6230839886757,4809.707626807329,5493.456874566158,6511.937602928328,11070.879371976247,0.5,551562.383712076
5,2.0,5000.0,1000,1769.3081131174915,3844.355839959151,4055.528378675387,6161.266491526098,6861.900537096721,0.31,335488.47938821896
5,2.0,5000.0,1000,1943.411733840324,1964.2333769167326,4110.041606360108,4669.803408180989,7432.038263509118,0.01,1197397.772377711
5,2.0,5000.0,1000,3956.54962384348,4364.2431814014935,5824.569117480973,9122.568326228075,9421.15571207972,0.01,10855562.986560302
5,2.0,5000.0,1000,3262.012488604829,3280.454289606719,3582.976581791501,7305.354100076993,7624.464796622409,0.5,19476987.581723474
5,2.0,5000.0,1000,3565.2763887004417,4196.597196649855,6782.952876525479,7200.02189355832,10267.704025045674,0.01,696471.5930103497
5,2.0,5000.0,1000,2149.5993178348563,3783.856679949075,4192.584842612976,5871.338398530932,8597.506718947921,0.09,85953.39145687647
5,2.0,5000.0,1000,3384.451155371761,4846.566429957031,5081.885422838803,5264.806533330041,6676.877353335513,0.03,162201.57628348932
5,2.0,5000.0,1000,3186.426519289904,4399.156556701087,5812.949491409598,5845.263556808161,7699.927296761811,0.05,1637.1751108215255
5,2.0,5000.0,1000,1788.9169546004732,2348.471986429865,2491.703801829306,5763.3860180090805,6139.27115040768,0.01,7388955.508948354
5,2.0,5000.0,1000,4373.813963473386,4419.11532856028,5910.557254393871,6217.027959017715,8308.893844086033,0.01,12253624.948173765
5,2.0,5000.0,1000,3571.6753883522624,5271.947884770605,5286.25506760602,5588.2204594833,8113.338504623143,0.02,67969.38617912932
5,2.0,5000.0,1000,1877.410237033078,4913.962366608348,5524.086688329853,5542.875387742867,6596.929630077971,0.2,1097406.3355708795
5,2.0,5000.0,1000,2329.5446168585445,2571.4239364980363,3033.292361819545,4815.0474392123215,5610.76656776061,0.01,13654567.444370322
5,2.0,5000.0,1000,4118.093511505091,4943.938700962657,5860.983299310532,6507.439777590774,10675.723929475023,0.01,11215881.943330184
5,2.0,5000.0,1000,2578.093394101491,3123.96834089946,3467.2494958367497,6132.292347291868,6524.835598621625,0.01,9061595.146237493
5,2.0,5000.0,1000,3152.501899283467,4311.387176314287,4443.939704187362,4588.434743908969,5940.57552821845,0.01,638263.3973857462
5,2.0,5000.0,1000,4597.625822685155,6022.6585454998085,6104.392907540358,7658.347177187667,8985.502152469497,0.01,1372431.2704250696
5,2.0,5000.0,1000,3948.377759368354,4085.460955268206,8022.933779256479,8765.706347151005,9033.732083488168,0.11,1128531.5695159885
5,2.0,5000.0,1000,1786.7056484933933,1995.823157231387,4455.911391398507,6966.463306312482,7049.479721468477,0.08,451843.7684729981
5,2.0,5000.0,1000,4696.395487901065,6025.911042278643,6840.501745526533,8056.757691774381,8732.098902094916,0.04,1140288.8467638562
5,2.0,5000.0,1000,4472.798093568224,5166.840344643009,5734.688552274294,7429.11627325388,10630.469429659855,0.01,15177298.899097513
5,2.0,5000.0,1000,3108.7415171976913,3713.256595228765,3981.794319840475,5017.519314977051,5021.225343600676,0.01,6704966.528535528
5,2.0,5000.0,1000,4490.72207472365,5319.534948706757,7152.015708406508,7925.0895126707155,9498.53645520566,0.01,1384874.872907613
5,2.0,5000.0,1000,1855.4447448953501,2962.1537232521778,3877.9269806521397,4717.325925343455,7623.227054013,0.01,1386279.8108143483
5,2.0,5000.0,1000,4003.8842848515956,4674.889525583183,4969.768475143366,5656.676721303155,7691.295332106993,0.01,15108072.431843702
5,2.0,5000.0,1000,1910.1797164449256,3382.061717975395,6804.584544222321,6832.000757260675,9151.49652153158,0.5,253047.3851465658
5,2.0,5000.0,1000,4775.676402811334,4841.4086632055205,6370.6532676112165,7127.634595860361,8098.982502845842,0.01,897429.7250007018
5,2.0,5000.0,1000,3041.079779409064,4867.551669385388,5710.86200767647,6219.118689559588,7718.010141046119,0.15,12295.29616023931
5,2.0,5000.0,1000,3314.259091261021,4487.428405735308,5481.473436451664,6018.243486122646,10046.844113287081,0.01,3584206.1105302256
5,2.0,5000.0,1000,3356.6977625199133,4701.319645643622,5332.467038386343,5992.17359566463,6887.231329311371,0.07,22123.006505241035
5,2.0,5000.0,1000,3013.1251481235713,4969.246184043844,5151.098147238539,5807.628067131918,6850.350875934249,0.11,48347.36182107829
5,2.0,5000.0,1000,3134.6808241315593,3821.331886300486,4352.8074474723335,7575.9868442303805,7590.29548964541,0.01,7630422.82649298
5,2.0,5000.0,1000,2816.2591047268306,3718.6363306410276,5202.839642117913,5416.875268137499,5931.385323176818,0.05,374538.91416350496
5,2.0,5000.0,1000,4122.281482931631,4714.371954352366,5252.468630263485,5944.459052179804,6655.355188772367,0.01,10545371.59336324
5,2.0,5000.0,1000,2354.4384064348596,3246.004957815086,4147.890507582293,4911.587136809796,5722.092020013499,0.04,1003235.8185246647
